Application ID,City,Zip,Application Submission Date,Facility Type,Sector,PV Capacity (kW),Geothermal Capacity (tons),Wind Capacity (kW),Solar Water Capacity (sq ft),Total System Costs ($),Total Rebate,Mounting Location,PPA/Lease,Payment Status
9202,Lewes,19958,04/18/2017,PV,Non_Profit,31.625,,,,158125.00,27468.80,rooftop,owned,Paid
8424,Felton,19943,02/08/2019,PV,Non_Residential,32.175,,,,78200.00,3000.00,rooftop,owned,Paid
NR00106,Selbyville,19975,05/01/2009,PV,Non_Residential,32.76,,,,228992.00,114495.80,,,Paid
NR00182,Dover,19901,11/04/2010,PV,Non_Profit,34.32,,,,171922.77,39025.00,,,Paid
6783,Harrington,19952,11/23/2015,PV,Non_Residential,34.32,,,,101000.00,11580.00,rooftop,owned,Paid
NR00038,Smyrna,19977,11/28/2007,PV,Non_Residential,35,,,,297500.00,148750.00,,,Paid
R01798,Newark,19711,06/17/2013,PV,Residential,35.7,,,,120177.00,15000.00,,,Paid
NR00058,Wilmington,19808,05/09/2008,PV,Non_Residential,36,,,,251790.00,125000.00,,,Paid
6487,Townsend,19734,09/20/2015,PV,Non_Residential,36.54,,,,113294.00,12135.00,rooftop,owned,Paid
NR00037,Wilmington,19808,11/16/2007,PV,Non_Residential,37.8,,,,298613.70,149306.85,,,Paid
NR00248,Rehoboth Beach,19971,09/04/2012,PV,Non_Residential,37.92,,,,222968.00,17588.00,,,Paid
NR00029,Wilmington,19804,08/01/2007,PV,Non_Residential,39.2,,,,284200.00,71050.00,,,Paid
NR00043,Wilmington,19804,02/29/2008,PV,Non_Residential,39.2,,,,280280.00,140140.00,,,Paid
NR00111,Wilmington,19804,05/04/2009,PV,Non_Residential,39.48,,,,286230.00,143115.00,,,Paid
NR00234,Georgetown,19947,10/31/2011,PV,Non_Profit,39.48,,,,187500.00,40886.00,,,Paid - ARRA
NR00063,Hockessin,19707,06/09/2008,PV,Non_Residential,40.365,,,,313643.00,156821.00,,,Paid
NR00159,Seaford,19973,05/20/2010,PV,Non_Residential,40.5,,,,243000.00,60750.00,,,Paid
6627,MILFORD,19963,08/13/2015,PV,Non_Residential,40.88,,,,113285.00,13220.00,rooftop,owned,Paid
7037,Townsend,19734,03/04/2016,PV,Residential,41.04,,,,131328.00,3300.00,ground,owned,Paid
6242,Lewes,19958,09/22/2015,PV,Non_Profit,41.6,,,,128960.00,45350.00,rooftop,lease,Paid
NR00179,Bridgeville,19933,10/13/2010,PV,Non_Residential,41.86,,,,270135.00,67533.75,,,Paid
NR00022,Laurel,19956,01/11/2007,PV,Non_Residential,42,,,,500000.00,250000.00,,,Paid
NR00057,Hockessin,19707,04/16/2008,PV,Non_Residential,42,,,,344400.00,172200.00,,,Paid
NR00100,Wilmington,19805,05/12/2009,PV,Non_Residential,42.7,,,,347520.00,173760.00,,,Paid
NR00249,Rehoboth Beach,19971,11/07/2012,PV,Non_Residential,43.35,,,,227587.50,43595.00,,,Paid
9489,Lewes,19958,03/09/2018,PV,Non_Profit,44,,,,119625.00,36750.00,rooftop,owned,Paid
NR00251,Lewes,19958,04/03/2013,PV,Non_Residential,45,,,,135000.00,22250.00,,,Paid
9238,Millsboro,19966,09/05/2017,PV,Non_Residential,45.65,,,,228250.00,3000.00,rooftop,owned,Paid
NR00016,Wilmington,19808,01/13/2006,PV,Non_Residential,46.7,,,,524287.00,250000.00,,,Paid
9109,Wilmington,19803,07/28/2017,PV,Non_Profit,46.75,,,,151938.00,38812.50,rooftop,owned,Paid
NR00244,Middletown,19709,03/30/2012,PV,Non_Residential,47.52,,,,178550.00,23132.00,,,Paid
NR00024,Lewes,19958,02/12/2007,PV,Non_Residential,48,,,,423207.00,211603.50,,,Paid
NR00045,New Castle,19720,02/20/2008,PV,Non_Residential,48.125,,,,384000.00,192000.00,,,Paid
NR00262,Wilmington,19801,04/04/2014,PV,Non_Residential,49.28,,,,137984.00,23748.00,,,Paid
9410,Lewes,19958,02/12/2018,PV,Non_Profit,49.28,,,,138765.00,40710.00,rooftop,owned,Paid
NR00229,Dewey Beach,19971,07/14/2011,PV,Non_Residential,49.35,,,,246750.00,23963.60,,,Paid
NR00230,Selbyville,19975,08/29/2011,PV,Non_Residential,49.35,,,,207400.00,23772.50,,,Paid
NR00261,Dagsboro,19939,03/24/2014,PV,Non_Residential,49.5,,,,,23825.00,,,Paid
9491,Laurel,19956,03/09/2018,PV,Non_Profit,49.5,,,,148500.00,40875.00,rooftop,owned,Paid
NR00155,Wilmington,19801,04/20/2010,PV,Non_Residential,49.68,,,,490000.00,122500.00,,,Paid
6153,Newark,19702,08/25/2015,PV,Non_Profit,49.68,,,,125705.00,50000.00,rooftop,owned,Paid
8575,Middletown,19709,10/31/2016,PV,Non_Residential,49.88,,,,159859.00,3000.00,rooftop,owned,Paid
NR00247,Delmar,19940,06/15/2012,PV,Non_Residential,49.92,,,,224640.00,23972.00,,,Paid
6473,Millsboro,19966,11/03/2015,PV,Non_Residential,49.92,,,,160000.00,15480.00,rooftop,owned,Paid
7143,Newark,19711,03/17/2016,PV,Non_Profit,49.92,,,,121416.00,41190.00,rooftop,owned,Paid
8661,Rehoboth Beach,19971,12/01/2016,PV,Non_Residential,49.92,,,,249600.00,3000.00,rooftop,lease,Paid
9256,Camden-Wyoming,19934,06/19/2017,PV,Non_Profit,49.95,,,,117561.00,41212.50,rooftop,owned,Paid
NR00257,Georgetown,19947,08/20/2013,PV,Non_Profit,49.98,,,,249750.00,48000.00,,,Paid
NR00258,Newark,19713,08/27/2013,PV,Non_Profit,49.98,,,,148441.00,48000.00,,,Paid
NR00263,Middletown,19709,06/02/2014,PV,Non_Profit,49.98,,,,151370.00,48000.00,,,Paid
NR00268,Dover,19901,06/30/2014,PV,Non_Residential,50,,,,135700.00,24000.00,,,Paid
5831,Harrington,19952,03/09/2015,PV,Non_Residential,50,,,,160800.00,15500.00,ground,owned,Paid
6567,Harrington,19952,08/14/2015,PV,Non_Residential,50,,,,174100.00,15500.00,ground,owned,Paid
NR00157,New Castle,19720,05/14/2010,PV,Non_Residential,50.4,,,,399200.00,99800.00,,,Paid
NR00175,Hockessin,19707,10/08/2010,PV,Non_Profit,50.4,,,,335000.00,117250.00,,,Paid
NR00130,Wilmington,19808,10/23/2009,PV,Non_Residential,51.48,,,,306700.00,76675.00,,,Paid
NR00158,Leipsic,19901,05/14/2010,PV,Non_Residential,51.66,,,,299628.00,104869.80,,,Paid
NR00191,Wilmington,19804,12/09/2010,PV,Non_Residential,54.99,,,,312893.10,68487.75,,,Paid
NR00169,Seaford,19973,09/29/2010,PV,Non_Residential,57.12,,,,292478.40,73119.60,,,Paid
NR00116,New Castle,19720,07/17/2009,PV,Non_Residential,58.56,,,,456823.92,159888.37,,,Paid
NR00118,New Castle,19720,07/17/2009,PV,Non_Residential,58.56,,,,456714.21,159849.97,,,Paid
NR00074,Wilmington,19805,09/24/2008,PV,Non_Residential,59.2,,,,499970.00,249985.00,,,Paid
NR00089,Rehoboth Beach,19971,02/23/2009,PV,Non_Residential,60,,,,495000.00,247500.00,,,Paid
NR00112,Middletown,19709,05/18/2009,PV,Non_Residential,62.1,,,,500000.00,250000.00,,,Paid
NR00077,New Castle,19720,10/07/2008,PV,Non_Residential,62.6,,,,500000.00,250000.00,,,Paid
NR00068,Rehoboth Beach,19971,07/08/2008,PV,Non_Residential,64.4,,,,500000.00,250000.00,,,Paid
NR00073,Wilmington,19807,09/24/2008,PV,Non_Residential,64.6,,,,500000.00,250000.00,,,Paid
NR00128,Wilmington,19810,10/16/2009,PV,Non_Residential,65.88,,,,425584.80,148954.68,,,Paid
NR00267,Bear,19701,06/30/2014,PV,Non_Residential,67.5,,,,193218.00,15950.00,,,Paid
NR00110,Wilmington,19804,05/04/2009,PV,Non_Residential,67.62,,,,490245.00,245122.50,,,Paid
NR00017,Wilmington,19801,03/10/2006,PV,Non_Residential,70,,,,525000.00,246257.65,,,Paid
NR00034,Delaware City,19706,10/19/2007,PV,Non_Residential,70,,,,496800.00,248400.00,,,Paid
NR00056,Hockessin,19707,04/12/2008,PV,Non_Residential,70,,,,574000.00,250000.00,,,Paid
NR00210,Frankford,19945,12/21/2010,PV,Non_Residential,73.32,,,,410363.95,143627.38,,,Paid
NR00183,New Castle,19720,10/29/2010,PV,Non_Profit,78.75,,,,780000.00,250000.00,,,Paid
NR00171,Greenville,19807,09/30/2010,PV,Non_Profit,107.16,,,,522808.02,182808.02,,,Paid
NR00190,Townsend,19734,12/09/2010,PV,Non_Residential,124.8,,,,492960.00,172536.00,,,Paid
NR00124,Wilmington,19807,08/27/2009,PV,Non_Residential,142.87,,,,928655.00,232164.00,,,paid
NR00185,Wilmington,19801,12/02/2010,PV,Non_Residential,197.47,,,,729674.01,179148.05,,,Paid
NR00189,Clayton,19938,12/09/2010,PV,Non_Residential,207.74,,,,1059474.00,250000.00,,,Paid
NR00203,Wilmington,19850,12/13/2010,PV,Non_Residential,272.13,,,,1440000.00,145000.00,,,Paid
NR00002,Newark,19702,07/03/2002,PV,Non_Residential,341.61,,,,2383225.00,741587.00,,,Paid
NR00147,Wilmington,19801,01/22/2010,PV,Non_Residential,526.24,,,,3762616.00,250000.00,,,Paid
NR00202,Wilmington,19850,12/13/2010,PV,Non_Residential,1433.97,,,,7559000.00,250000.00,,,Paid
R00002,Dagsboro,19939,04/17/2002,Geothermal,Residential,,5.5,,,22512.00,2500.00,,,Paid
R00012,Ocean View,19970,10/11/2002,Geothermal,Residential,,5,,,16150.00,2362.50,,,Paid
R00013,Middletown,19709,10/11/2002,Geothermal,Residential,,7,,,18465.00,2500.00,,,Paid
R00006,Rehoboth Beach,19971,10/22/2002,Geothermal,Residential,,4,,,17000.00,2000.00,,,Paid
R00007,Rehoboth Beach,19971,02/12/2003,Geothermal,Residential,,5.5,,,25500.00,2500.00,,,Paid
R00008,Ocean View,19970,02/26/2003,Geothermal,Residential,,4,,,18702.00,2500.00,,,Paid
R00009,Dagsboro,19939,02/26/2003,Geothermal,Residential,,3.5,,,11600.00,1750.00,,,Paid
R00010,Newark,19711,02/26/2003,Geothermal,Residential,,5,,,18837.00,2500.00,,,Paid
R00011,Ocean View,19970,02/26/2003,Geothermal,Residential,,5.5,,,24425.00,2500.00,,,Paid
NR00003,Lost due to Fire,,04/07/2003,Geothermal,Non_Residential,,,,,,25000.00,,,Paid
R00014,Millville,19970,05/13/2003,Geothermal,Residential,,5.5,,,15800.00,2500.00,,,Paid
R00015,Dagsboro,19939,05/13/2003,Geothermal,Residential,,3.5,,,8800.00,1750.00,,,Paid
R00016,Lewes,19958,07/07/2003,Geothermal,Residential,,4,,,16150.00,2000.00,,,Paid
R00018,Ocean View,19970,07/07/2003,Geothermal,Residential,,4,,,18955.00,2500.00,,,Paid
R00020,South Bethany Beach,19930,10/27/2003,Geothermal,Residential,,3,,,20727.00,1500.00,,,Paid
R00023,Middletown,19709,10/27/2003,Geothermal,Residential,,3,,,9810.00,2500.00,,,Paid
R00024,Rehoboth Beach,19971,12/23/2003,Geothermal,Residential,,11,,,15551.00,3000.00,,,Paid
R00025,Middletown,19709,12/23/2003,Geothermal,Residential,,3,,,13650.00,2500.00,,,Paid
R00026,Rehoboth Beach,19971,01/20/2004,Geothermal,Residential,,9,,,38250.00,2500.00,,,Paid
R00027,Dagsboro,19939,01/20/2004,Geothermal,Residential,,4,,,12700.00,2500.00,,,Paid
R00028,Newark,19711,01/20/2004,Geothermal,Residential,,3.5,,,21867.00,2500.00,,,Paid
R00029,Bethany Beach,19930,01/20/2004,Geothermal,Residential,,4,,,19371.00,2500.00,,,Paid
R00030,Dagsboro,19939,01/20/2004,Geothermal,Residential,,6,,,21800.00,3000.00,,,Paid
NR00005,Millville,19970,01/23/2004,Geothermal,Non_Residential,,21,,,43918.00,12600.00,,,Paid
R00033,Seaford,19973,06/24/2004,Geothermal,Residential,,2.5,,,10500.00,1500.00,,,Paid
R00034,Ocean View,19970,06/24/2004,Geothermal,Residential,,4,,,20632.00,2400.00,,,Paid
R00035,Rehoboth Beach,19971,06/24/2004,Geothermal,Residential,,4.5,,,22500.00,2700.00,,,Paid
R00036,Henlopen Acres,19971,06/24/2004,Geothermal,Residential,,5,,,21250.00,3000.00,,,Paid
R00037,Ocean View,19970,06/24/2004,Geothermal,Residential,,6,,,20632.00,3000.00,,,Paid
R00038,Townsend,19734,06/24/2004,Geothermal,Residential,,5,,,17500.00,3000.00,,,Paid
R00022,Ocean View,19970,08/03/2004,Geothermal,Residential,,4,,,18955.00,2500.00,,,Paid
R00039,Frankford,19945,12/07/2004,Geothermal,Residential,,4,,,18720.00,2400.00,,,Paid
R00040,Laurel,19956,12/16/2004,Geothermal,Residential,,3,,,9217.00,1800.00,,,Paid
R00041,Frankford,19945,12/16/2004,Geothermal,Residential,,6,,,12790.00,3000.00,,,Paid
R00043,Rehoboth Beach,19971,02/09/2005,Geothermal,Residential,,8.8,,,25000.00,3000.00,,,Paid
R00044,Townsend,19734,02/15/2005,Geothermal,Residential,,4,,,14837.00,2400.00,,,Paid
R00045,Fenwick Island,19940,02/15/2005,Geothermal,Residential,,4.5,,,25500.00,2700.00,,,Paid
R00046,Frankford,19945,02/16/2005,Geothermal,Residential,,5,,,12000.00,3000.00,,,Paid
R00047,Milton,19968,02/16/2005,Geothermal,Residential,,5,,,8214.00,1800.00,,,Paid
R00048,Ocean View,19970,02/17/2005,Geothermal,Residential,,5,,,12065.00,3000.00,,,Paid
R00049,Bethany Beach,19930,02/17/2005,Geothermal,Residential,,6,,,22375.00,3000.00,,,Paid
R00051,Rehoboth Beach,19971,03/03/2005,Geothermal,Residential,,5,,,,3000.00,,,Paid
R00053,Wilmington,19807,03/03/2005,Solar Water Heating,Residential,,,,64,4400.00,2200.00,,,Paid
R00054,Rehoboth Beach,19971,04/19/2005,Geothermal,Residential,,2,,,18200.00,2400.00,,,Paid
R00056,Millsboro,19966,06/01/2005,Geothermal,Residential,,4,,,13474.00,2400.00,,,Paid
R00055,Frankford,19945,06/03/2005,Geothermal,Residential,,5,,,21410.00,3000.00,,,Paid
R00058,Selbyville,19975,08/04/2005,Geothermal,Residential,,4.5,,,23400.00,2700.00,,,Paid
R00057,Newark,19702,08/08/2005,Solar Water Heating,Residential,,,,130.9,7284.00,3000.00,,,Paid
R00059,Dagsboro,19939,08/08/2005,Geothermal,Residential,,5,,,20250.00,3000.00,,,Paid
R00060,South Bethany Beach,19930,08/08/2005,Geothermal,Residential,,5,,,25896.00,3000.00,,,Paid
R00062,Seaford,19973,08/08/2005,Geothermal,Residential,,6.5,,,17210.00,3000.00,,,Paid
R00063,Selbyville,19975,08/09/2005,Geothermal,Residential,,4,,,10295.00,2400.00,,,Paid
R00064,Laurel,19956,08/09/2005,Geothermal,Residential,,5.5,,,10125.00,3000.00,,,Paid
NR00011,Dagsboro,19939,09/13/2005,Geothermal,Non_Residential,,11.5,,,48950.00,9600.00,,,Paid
NR00010,Fenwick Island,19944,09/20/2005,Geothermal,Non_Residential,,6,,,28080.00,3600.00,,,Paid
R00067,Bear,19701,11/07/2005,Geothermal,Residential,,5,,,8675.00,3000.00,,,Paid
NR00012,Ocean View,19970,11/29/2005,Geothermal,Non_Residential,,11,,,51480.00,6600.00,,,Paid
R00079,Georgetown,19947,11/29/2005,Geothermal,Residential,,5.5,,,26875.00,3000.00,,,Paid
R00080,Wilmington,19803,11/29/2005,Geothermal,Residential,,4,,,11600.00,2400.00,,,Paid
R00081,Middletown,19709,11/29/2005,Geothermal,Residential,,4,,,11150.00,2400.00,,,Paid
R00068,Newark,19711,11/30/2005,Geothermal,Residential,,3.5,,,6775.00,2100.00,,,Paid
R00071,Laurel,19956,12/12/2005,Geothermal,Residential,,4.5,,,20736.00,2700.00,,,Paid
R00072,Rehoboth Beach,19971,12/12/2005,Geothermal,Residential,,2.5,,,11091.00,1500.00,,,Paid
R00070,Hockessin,19707,12/13/2005,Geothermal,Residential,,4,,,12400.00,2400.00,,,Paid
R00073,Hockessin,19707,12/23/2005,Geothermal,Residential,,5,,,18625.00,3000.00,,,Paid
R00075,Hockessin,19707,01/13/2006,Geothermal,Residential,,5,,,15689.00,3000.00,,,Paid
R00076,Wilmington,19808,01/13/2006,Geothermal,Residential,,2.5,,,8900.00,1250.00,,,Paid
R00077,Wilmington,19803,01/13/2006,Geothermal,Residential,,3,,,12852.00,1800.00,,,Paid
NR00013,Middletown,19709,02/06/2006,Geothermal,Non_Residential,,4,,,11750.00,2400.00,,,Paid
R00083,Dagsboro,19939,02/10/2006,Geothermal,Residential,,5,,,20975.00,3000.00,,,Paid
R00084,Rehoboth Beach,19971,02/22/2006,Geothermal,Residential,,6,,,21330.00,3000.00,,,Paid
R00087,Wilmington,19810,03/13/2006,Geothermal,Residential,,4,,,15000.00,2400.00,,,Paid
R00096,Clarksville,19970,03/22/2006,Geothermal,Residential,,7.5,,,20950.00,2500.00,,,Paid
R00094,Townsend,19734,03/23/2006,Geothermal,Residential,,3.5,,,13648.00,2100.00,,,Paid
R00095,Dagsboro,19939,03/23/2006,Geothermal,Residential,,5,,,23150.00,3000.00,,,Paid
R00092,Bear,19701,03/28/2006,Geothermal,Residential,,5,,,27593.00,3000.00,,,Paid
R00089,South Bethany Beach,19930,03/30/2006,Geothermal,Residential,,2,,,17000.00,3000.00,,,Paid
R00103,Smyrna,19977,04/07/2006,Geothermal,Residential,,5,,,21850.00,3000.00,,,Paid
R00074,Wilmington,19807,04/20/2006,Geothermal,Residential,,5,,,66385.00,3000.00,,,Paid
R00174,Dover,19904,05/11/2006,Geothermal,Residential,,8,,,23754.00,3000.00,,,Paid
R00100,Millsboro,19966,05/19/2006,Geothermal,Residential,,8,,,25775.00,3000.00,,,Paid
R00105,Wilmington,19803,05/23/2006,Geothermal,Residential,,10,,,41897.00,3000.00,,,Paid
R00130,Seaford,19973,05/31/2006,Geothermal,Residential,,3.5,,,11695.00,2100.00,,,Paid
R00109,Hockessin,19707,06/05/2006,Geothermal,Residential,,5,,,37964.00,3000.00,,,Paid
R00111,Milton,19968,06/05/2006,Geothermal,Residential,,3,,,7000.00,1500.00,,,Paid
R00117,Bethany Beach,19930,06/23/2006,Geothermal,Residential,,2.5,,,14550.00,1500.00,,,Paid
R00119,Dagsboro,19939,06/27/2006,Geothermal,Residential,,4,,,15920.00,2400.00,,,Paid
R00118,Wilmington,19803,07/10/2006,Geothermal,Residential,,4,,,19500.00,2400.00,,,Paid
R00121,Hockessin,19707,07/13/2006,Geothermal,Residential,,7,,,34000.00,3000.00,,,Paid
R00122,Newark,19713,07/13/2006,Geothermal,Residential,,4,,,17500.00,2400.00,,,Paid
R00124,Rehoboth Beach,19971,07/19/2006,Geothermal,Residential,,6,,,25630.00,3000.00,,,Paid
R00127,Bear,19701,08/04/2006,Geothermal,Residential,,2.5,,,14300.00,1500.00,,,Paid
R00128,Hockessin,19707,08/04/2006,Geothermal,Residential,,5,,,21000.00,3000.00,,,Paid
R00132,Millsboro,19966,08/14/2006,Geothermal,Residential,,4,,,16395.00,2400.00,,,Paid
R00133,Harrington,19952,08/14/2006,Geothermal,Residential,,3,,,16185.00,1800.00,,,Paid
R00134,Selbyville,19975,08/14/2006,Geothermal,Residential,,4,,,17120.00,2400.00,,,Paid
R00139,Hockessin,19707,09/05/2006,Geothermal,Residential,,5,,,22495.00,3000.00,,,Paid
R00135,Seaford,19973,09/07/2006,Geothermal,Residential,,3.5,,,13917.00,2100.00,,,Paid
R00104,Rehoboth Beach,19971,09/14/2006,Geothermal,Residential,,13.5,,,50492.00,3000.00,,,Paid
R00138,Georgetown,19947,09/19/2006,Geothermal,Residential,,5,,,19690.00,3000.00,,,Paid
R00140,Newark,19711,09/21/2006,Geothermal,Residential,,3.5,,,18975.00,2100.00,,,Paid
R00145,Middletown,19709,09/27/2006,Geothermal,Residential,,5.5,,,23723.00,3000.00,,,Paid
R00146,Newark,19702,09/27/2006,Geothermal,Residential,,5.5,,,36530.00,3000.00,,,Paid
R00136,Georgetown,19947,09/29/2006,Solar Water Heating,Residential,,,,40,8846.25,3000.00,,,Paid
R00137,Bear,19701,09/29/2006,Geothermal,Residential,,5,,,20936.00,3000.00,,,Paid
R00147,Frankford,19945,09/29/2006,Geothermal,Residential,,3,,,12000.00,1800.00,,,Paid
R00148,Wilmington,19808,10/03/2006,Geothermal,Residential,,4,,,17400.00,2400.00,,,Paid
R00149,Newark,19711,10/03/2006,Geothermal,Residential,,4,,,15200.00,2400.00,,,Paid
R00150,Newark,19702,10/03/2006,Solar Water Heating,Residential,,,,30,9705.00,3000.00,,,Paid
R00154,Laurel,19956,10/05/2006,Geothermal,Residential,,4,,,21257.00,2400.00,,,Paid
R00203,Wilmington,19807,10/06/2006,Solar Water Heating,Residential,,,,52,6895.00,3000.00,,,Paid
R00157,Bethany Beach,19930,10/16/2006,Geothermal,Residential,,6,,,23060.00,3000.00,,,Paid
R00155,Townsend,19734,10/19/2006,Geothermal,Residential,,3,,,17000.00,1800.00,,,Paid
R00156,Bethany Beach,19930,10/20/2006,Geothermal,Residential,,5.5,,,21687.00,3000.00,,,Paid
R00161,Selbyville,19975,11/06/2006,Geothermal,Residential,,4,,,15787.00,2400.00,,,Paid
R00163,South Bethany Beach,19930,11/14/2006,Geothermal,Residential,,6,,,21181.00,3000.00,,,Paid
R00171,Bethany Beach,19930,11/30/2006,Geothermal,Residential,,5,,,17940.00,3000.00,,,Paid
R00172,Bethany Beach,19930,11/30/2006,Geothermal,Residential,,10,,,37015.00,3000.00,,,Paid
R00173,Bridgeville,19933,01/05/2007,Geothermal,Residential,,6,,,18500.00,3000.00,,,Paid
R00169,Wilmington,19810,01/11/2007,Geothermal,Residential,,5,,,27685.00,3000.00,,,Paid
R00170,Rehoboth Beach,19971,01/11/2007,Geothermal,Residential,,9,,,35217.00,3000.00,,,Paid
R00177,Newark,19702,01/21/2007,Geothermal,Residential,,2.5,,,7847.00,1500.00,,,Paid
R00178,Rehoboth Beach,19971,01/21/2007,Geothermal,Residential,,3,,,13847.25,500.00,,,Paid
R00179,Wilmington,19810,01/21/2007,Geothermal,Residential,,3,,,16000.00,1800.00,,,Paid
R00180,Ocean View,19970,01/21/2007,Geothermal,Residential,,5,,,24750.00,3000.00,,,Paid
R00181,Henlopen Acres,19971,01/25/2007,Geothermal,Residential,,7,,,38360.00,3000.00,,,Paid
R00159,Hockessin,19707,01/29/2007,Geothermal,Residential,,4,,,26600.00,2400.00,,,Paid
R00183,South Bethany Beach,19930,02/07/2007,Geothermal,Residential,,4.5,,,19430.00,2700.00,,,Paid
R00184,Bethany Beach,19930,02/07/2007,Geothermal,Residential,,5,,,27400.00,3000.00,,,Paid
R00182,Georgetown,19947,02/12/2007,Geothermal,Residential,,7.5,,,25550.00,3000.00,,,Paid
R00190,Laurel,19956,02/14/2007,Geothermal,Residential,,5.5,,,23145.63,3000.00,,,Paid
R00194,Frankford,19945,03/02/2007,Geothermal,Residential,,6,,,29600.00,3000.00,,,Paid
R00191,Bethany Beach,19930,03/06/2007,Geothermal,Residential,,5.5,,,41343.00,3000.00,,,Paid
R00198,Milton,19968,03/30/2007,Geothermal,Residential,,2,,,10960.00,1200.00,,,Paid
R00199,Millsboro,19966,03/30/2007,Geothermal,Residential,,4,,,16835.00,2400.00,,,Paid
R00205,Newark,19711,04/02/2007,Geothermal,Residential,,4,,,17200.00,2400.00,,,Paid
R00195,Bridgeville,19933,04/10/2007,Geothermal,Residential,,3,,,16440.00,1800.00,,,Paid
R00202,Middletown,19709,04/19/2007,Solar Water Heating,Residential,,,,78,7375.00,3000.00,,,Paid
R00207,Newark,19711,04/25/2007,Geothermal,Residential,,5,,,19397.00,3000.00,,,Paid
R00208,Laurel,19956,04/30/2007,Geothermal,Residential,,3,,,16440.00,1800.00,,,Paid
R00125,Bethel,19931,05/02/2007,Geothermal,Residential,,9.5,,,15815.00,3000.00,,,Paid
R00211,Newark,19930,05/24/2007,Geothermal,Residential,,4,,,26225.00,2400.00,,,Paid
R00212,Smyrna,19977,06/05/2007,Geothermal,Residential,,3,,,16000.00,1800.00,,,Paid
R00217,Rehoboth Beach,19971,06/13/2007,Geothermal,Residential,,7,,,41040.00,3000.00,,,Paid
R00221,Dagsboro,19939,06/25/2007,Geothermal,Residential,,4,,,19170.00,2400.00,,,Paid
R00210,Laurel,19956,06/26/2007,Geothermal,Residential,,4,,,21920.00,2400.00,,,Paid
R00222,Middletown,19709,06/26/2007,Wind,Residential,,,2.4,,11600.00,5800.00,,,Paid
R00225,Seaford,19973,06/27/2007,Geothermal,Residential,,4,,,20600.00,2400.00,,,Paid
R00232,Lewes,19958,07/27/2007,Geothermal,Residential,,3.5,,,17483.00,3000.00,,,Paid
R00233,Rehoboth Beach,19971,07/27/2007,Geothermal,Residential,,11,,,46689.00,3000.00,,,Paid
R00234,Viola,19979,07/27/2007,Geothermal,Residential,,5,,,18580.00,3000.00,,,Paid
R00237,Wilmington,19808,08/13/2007,Solar Water Heating,Residential,,,,96,8000.00,3000.00,,,Paid
R00248,Rehoboth Beach,19971,08/14/2007,Wind,Residential,,,2,,12380.00,5000.00,,,Paid
R00243,Newark,19711,08/30/2007,Geothermal,Residential,,10,,,48365.00,3000.00,,,Paid
R00373,Middletown,19709,09/04/2007,Geothermal,Residential,,5,,,45813.00,3000.00,,,Paid
R00244,South Bethany Beach,19930,09/05/2007,Geothermal,Residential,,5,,,24800.00,3000.00,,,Paid
R00230,Bethany Beach,19930,09/10/2007,Geothermal,Residential,,5,,,21825.00,3000.00,,,Paid
R00247,Newark,19711,09/10/2007,Geothermal,Residential,,4,,,18000.00,2400.00,,,Paid
R00253,Laurel,19956,09/19/2007,Geothermal,Residential,,9,,,17500.00,3000.00,,,Paid
R00223,Rehoboth Beach,19971,10/09/2007,Geothermal,Residential,,12.5,,,40330.00,3000.00,,,Paid
R00255,Newark,19711,10/09/2007,Geothermal,Residential,,4,,,16728.00,2400.00,,,Paid
R00259,Laurel,19956,10/19/2007,Geothermal,Residential,,3,,,17200.00,1800.00,,,Paid
R00261,Wilmington,19807,10/31/2007,Geothermal,Residential,,4,,,18000.00,2400.00,,,Paid
R00262,Rehoboth Beach,19971,10/31/2007,Geothermal,Residential,,13,,,52896.00,3000.00,,,Paid
R00263,Ocean View,19970,10/31/2007,Geothermal,Residential,,3,,,16935.00,1800.00,,,Paid
NR00036,Lewes,19958,11/05/2007,Geothermal,Non_Residential,,16,,,47720.00,9600.00,,,Paid
R00235,Frankford,19945,11/14/2007,Geothermal,Residential,,3,,,13200.00,1800.00,,,Paid
R00270,Dagsboro,19939,11/16/2007,Wind,Residential,,,1.8,,12483.00,4500.00,,,Paid
